Event ID,Team 1 ID,RatingTotal,Rank
2678,4643,1,20117,
2678,6301,1,1392,
2678,7598,0,96,
2678,7599,0,739,
2679,4643,0,9408,
2679,6290,1,10625,
2679,7010,1,38133,
2679,7598,0,722,
2679,7599,0,872,
2679,7658,1,03934,
2679,7726,0,87175,
2679,7841,1,096,
2680,7598,1,1104,
2680,7599,1,162,
2680,7658,0,967,
2680,7659,0,823,
2681,6242,0,913,
2681,7599,1,2892,
2681,7658,0,966,
2681,7726,1,0365,
2682,6771,1,08686,
2682,6874,1,0385,
2682,6947,1,271,
2682,7081,1,01892,
2682,7302,0,898,
2682,7603,0,905,
2682,7604,0,929,
2682,7605,0,876,
2683,4411,1,03884,
2683,4608,1,22486,
2683,4863,0,993,
2683,4991,1,06893,
2683,5310,1,04625,
2683,5378,0,77733,
2683,5974,1,09116,
2683,5995,1,2355,
2683,6137,1,05916,
2683,6474,0,83,
2683,6651,1,007,
2683,6665,1,10179,
2683,6667,1,12578,
2683,7010,1,0905,
2683,7533,1,09175,
2683,7716,0,7285,
2684,4411,1,2295,
2684,4494,0,718,
2684,4608,1,03733,
2684,4991,1,123,
2684,5378,0,78,
2684,5752,1,293,
2684,5991,1,044,
2684,5995,1,10134,
2684,6137,1,1955,
2684,6211,0,941,
2684,6651,1,041,
2684,6665,1,38067,
2684,6667,1,054,
2684,7010,1,006,
2684,7533,1,114,
2684,7567,0,523,
2685,4610,1,16731,
2685,4803,1,221,
2685,4908,1,1194,
2685,5412,0,80316,
2685,6745,1,0704,
2685,7145,1,14102,
2685,7182,0,987,
2685,7264,1,002,
2685,7544,0,81184,
2685,7556,0,8955,
2685,7566,1,05446,
2685,7583,0,8496,
2686,6417,1,1858,
2686,6418,1,1649,
2686,6419,1,0033,
2686,6420,1,04462,
2686,7440,0,827,
2687,4494,1,15333,
2687,4501,0,93534,
2687,4602,0,97567,
2687,4674,1,09914,
2687,4688,1,2022,
2687,4991,1,14629,
2687,5310,1,148,
2687,5929,1,14772,
2687,5988,0,825,
2687,5991,1,1056,
2687,5995,1,29533,
2687,6094,1,0133,
2687,6134,0,99733,
2687,6758,1,017,
2687,6896,1,0216,
2687,6902,0,9565,
2687,7020,1,03388,
2687,7145,0,98374,
2687,7169,1,04756,
2687,7175,1,09434,
2687,7331,1,02008,
2687,7367,0,86457,
2687,7532,0,98967,
2687,7607,0,8676,
2687,7639,0,91133,
2688,4643,0,92175,
2688,5005,1,11133,
2688,5752,1,0724,
2688,5956,0,76467,
2688,5973,1,15067,
2688,5974,1,15355,
2688,6211,1,11659,
2688,6290,1,084,
2688,6301,1,13413,
2688,6386,0,94525,
2688,6431,0,97743,
2688,6615,1,231,
2688,6707,1,08975,
2688,6710,1,303,
2688,6736,0,94121,
2688,7010,1,30314,
2688,7104,1,042,
2688,7105,0,76567,
2688,7106,1,17125,
2688,7217,1,02167,
2688,7220,1,19984,
2688,7531,0,93229,
2688,7557,1,067,
2688,7592,1,05434,
2689,5260,0,928,
2689,6889,1,04866,
2689,7375,1,11067,
2690,4674,0,928,
2690,4688,1,03834,
2690,4908,1,
2690,5395,0,944,
2690,6094,0,9585,
2690,6343,0,976,
2690,6693,0,828,
2690,6724,1,006,
2690,6896,1,376,
2690,7020,0,876,
2690,7145,1,17217,
2690,7157,0,942,
2690,7339,1,00771,
2690,7397,0,916,
2690,7566,1,17,
2690,7615,0,85,
2691,4602,0,96467,
2691,4803,0,908,
2691,5395,0,912,
2691,5929,1,23133,
2691,6094,1,115,
2691,6407,1,0308,
2691,6745,0,78,
2691,6762,0,812,
2691,7020,0,974,
2691,7157,1,278,
2691,7169,0,9925,
2691,7175,1,12267,
2691,7188,0,8,
2691,7331,1,136,
2691,7489,0,91,
2691,7580,1,048,
2692,5700,0,79,
2692,6301,1,12,
2692,6710,1,15366,
2692,6817,1,28533,
2692,7104,0,998,
2692,7217,0,884,
2692,7531,1,1234,
2692,7558,0,94,
2692,7616,1,176,
2692,7617,0,686,
2692,7618,1,06,
2692,7619,1,034,
2692,7620,0,616,
2692,7621,0,856,
2692,7622,1,022,
2693,4643,1,26466,
2693,5479,1,06275,
2693,6301,1,3432,
2693,6366,0,824,
2693,6792,0,94267,
2693,7099,0,76,
2693,7104,1,158,
2693,7106,1,15033,
2693,7568,1,066,
2693,7592,0,986,
2693,7629,0,796,
2693,7630,0,488,
2693,7631,0,89,
2693,7632,0,978,
2693,7634,0,85533,
2693,7635,0,632,
2694,5524,1,03,
2694,6375,1,01646,
2694,6407,1,14556,
2694,7145,1,25125,
2694,7182,0,974,
2694,7264,1,0495,
2694,7523,0,824,
2694,7566,1,118,
2695,6297,0,856,
2695,7623,1,28867,
2696,6681,0,888,
2696,7491,1,221,
2698,6855,0,94572,
2698,6978,1,20667,
2698,7461,1,1545,
2698,7501,0,8921,
2698,7580,1,0352,
2698,7626,1,00175,
2698,7627,0,837,
2698,7628,0,955,
2699,5013,1,09466,
2699,6353,0,9941,
2699,6715,0,96022,
2699,6774,1,1331,
2699,7274,0,903,
2699,7344,1,25595,
2699,7363,1,1362,
2699,7421,1,01,
2699,7491,1,11017,
2699,7567,1,22363,
2699,7655,0,94195,
2700,5847,1,04875,
2700,6669,1,2945,
2700,7188,1,01667,
2700,7454,0,876,
2700,7607,1,024,
2700,7663,1,03866,
2700,7668,0,986,
2700,7669,0,932,
2701,4802,0,993,
2701,7499,1,3585,
2701,7636,0,876,
2701,7637,0,819,
2702,5929,1,2672,
2702,5988,0,8245,
2702,6134,0,96295,
2702,6651,0,9675,
2702,6896,0,93067,
2702,7145,1,00292,
2702,7157,1,09992,
2702,7533,1,21887,
2703,4643,1,04134,
2703,6211,1,24545,
2703,6301,1,06021,
2703,6386,1,01492,
2703,6710,1,1099,
2703,6736,1,0465,
2703,7557,1,20757,
2703,7624,0,88157,
2704,5153,1,14333,
2704,5158,1,00733,
2705,5153,1,14425,
2705,5154,1,0765,
2705,5158,1,4416,
2705,6561,0,726,
2705,6569,0,9405,
2705,6764,1,1258,
2705,7459,0,823,
2705,7647,1,14167,
2706,4484,0,899,
2706,4596,1,1765,
2706,4682,1,001,
2706,4695,1,091,
2706,4869,1,1305,
2706,5032,1,10335,
2706,5596,0,738,
2706,5727,1,2027,
2706,6263,1,1386,
2706,7331,1,1665,
2706,7434,1,01967,
2706,7585,0,98984,
2706,7638,1,1202,
2706,7642,0,687,
2706,7644,0,556,
2706,7645,0,653,
2707,4456,1,064,
2707,7625,1,148,
2707,7649,1,318,
2707,7650,0,536,
2707,7651,0,957,
2707,7652,0,99,
2708,4610,1,1545,
2708,4908,1,12884,
2708,6215,1,0478,
2708,6322,1,0589,
2708,7145,1,09949,
2708,7264,0,89417,
2708,7523,1,033,
2708,7566,1,0012,
2709,7648,1,333,
2709,7657,0,799,
2710,4610,0,957,
2710,4803,1,30194,
2710,4908,0,804,
2710,6407,1,07525,
2710,6745,1,12741,
2710,7145,1,14417,
2710,7264,0,912,
2710,7318,0,93266,
2710,7339,1,20554,
2710,7397,1,09272,
2710,7461,0,883,
2710,7489,1,05356,
2711,5258,0,7645,
2711,6248,1,2367,
2711,6342,1,09112,
2711,6598,0,85259,
2711,6715,1,23963,
2711,6774,1,22405,
2711,6779,0,895,
2711,7344,1,28216,
2711,7606,1,0341,
2711,7655,1,02008,
2712,6033,1,07,
2712,6771,0,86,
2712,6874,0,8335,
2712,6947,1,328,
2712,7081,1,21966,
2712,7125,0,793,
2712,7653,1,0175,
2712,7654,0,80125,
2713,6010,1,045,
2713,6137,1,25022,
2713,6211,0,69466,
2713,6615,1,1621,
2713,6665,1,274,
2713,6667,1,06214,
2713,7533,0,989,
2713,7606,0,7855,
2714,6462,1,08487,
2714,7662,1,09074,
2714,7664,0,98733,
2714,7665,1,0784,
2717,4501,1,12067,
2717,4602,1,07,
2717,5395,1,22767,
2717,6375,0,536,
2717,6407,1,03933,
2717,6724,0,972,
2717,6745,0,956,
2717,7607,1,026,
2718,4803,1,3905,
2718,7187,1,032,
2718,7397,1,15834,
2718,7656,0,6835,
2719,4610,1,14933,
2719,5260,1,1445,
2719,6745,1,12133,
2719,7145,0,786,
2719,7488,0,706,
2719,7566,0,866,
2719,7583,1,048,
2719,7663,1,058,
2720,4494,0,965,
2720,4608,1,15067,
2720,4991,1,00825,
2720,5378,1,16883,
2720,5395,1,038,
2720,5752,1,0224,
2720,5988,0,98467,
2720,5995,0,90366,
2720,6094,0,783,
2720,6137,1,04325,
2720,6651,1,11309,
2720,6665,1,1415,
2720,6667,0,8705,
2720,7010,1,19877,
2720,7532,1,09675,
2720,7533,1,0615,
2721,4494,1,404,
2721,4863,1,04034,
2721,5310,0,88333,
2721,5395,1,1905,
2721,5422,1,00425,
2721,5752,1,2295,
2721,5973,1,01725,
2721,5988,1,09875,
2721,5995,1,1,
2721,6094,1,217,
2721,6211,1,028,
2721,6615,0,9655,
2721,6902,0,94966,
2721,7010,1,054,
2721,7145,0,901,
2721,7532,1,097,
2722,4773,0,9885,
2722,5005,0,8825,
2722,5752,1,13586,
2722,5974,1,09762,
2722,6290,0,976,
2722,6673,1,01,
2722,7010,1,221,
2722,7557,0,87067,
2723,4674,0,92934,
2723,5395,0,9838,
2723,5422,1,13565,
2723,5991,0,9684,
2723,6134,1,079,
2723,7331,0,99433,
2723,7532,1,15205,
2723,7990,1,00833,
2724,6094,1,2543,
2724,7020,0,899,
2724,7145,1,16825,
2724,7367,0,97367,
2724,7797,1,06083,
2724,7898,1,05316,
2724,7900,1,005,
2724,7969,0,898,
2725,4791,1,00304,
2725,4863,1,2854,
2725,6211,1,10225,
2725,6248,0,95,
2725,6774,1,03025,
2725,7576,0,803,
2725,7660,0,94275,
2725,7728,0,868,
2726,4991,1,12,
2726,5378,1,0415,
2726,5929,1,0665,
2726,7533,0,9725,
2727,5005,0,942,
2727,6710,1,188,
2728,4411,1,055,
2728,4494,1,04045,
2728,4991,1,09066,
2728,5378,0,93156,
2728,5422,0,934,
2728,5991,1,03311,
2728,5995,1,12067,
2728,6665,1,20134,
2728,6667,1,21122,
2728,6902,0,95422,
2729,5752,1,221,
2729,5973,1,12922,
2729,5974,1,15489,
2729,6137,1,17556,
2729,6211,1,053,
2729,6290,0,88633,
2729,6615,1,12922,
2729,6673,0,97489,
2729,6710,0,929,
2729,7010,1,05356,
2729,7801,0,82163,
2730,4602,0,95133,
2730,6896,1,04267,
2730,7318,1,00867,
2730,7397,1,03759,
2730,7489,0,99767,
2730,7607,1,07385,
2730,7663,1,2,
2730,7667,1,15346,
2731,4674,1,213,
2731,6134,1,18077,
2731,7020,0,9605,
2731,7169,0,90114,
2731,7331,1,00061,
2731,7397,1,17766,
2731,7663,0,9948,
2731,7667,1,1531,
2732,4501,0,896,
2732,4602,1,1325,
2732,4674,0,974,
2732,4688,1,1366,
2732,5310,1,392,
2732,5395,1,10064,
2732,5929,1,16657,
2732,5988,1,0885,
2732,6094,0,93267,
2732,6134,1,044,
2732,6669,0,7,
2732,6896,1,05875,
2732,7331,0,944,
2732,7613,1,1075,
2732,7692,0,921,
2732,7693,0,94,
2733,4602,1,15143,
2733,4666,0,905,
2733,4803,1,22,
2733,4908,0,941,
2733,5847,0,942,
2733,6724,1,174,
2733,6745,0,834,
2733,6762,0,909,
2733,7145,1,126,
2733,7367,0,95667,
2733,7397,1,053,
2733,7488,0,716,
2733,7489,1,1825,
2733,7523,0,78,
2733,7607,1,02022,
2733,7663,1,0016,
2734,4445,1,247,
2734,5958,0,884,
2735,4468,0,578,
2735,4674,1,155,
2735,4908,1,095,
2735,5121,0,332,
2735,5395,0,94,
2735,6094,1,127,
2735,6343,0,86,
2735,6497,1,47,
2735,7027,0,838,
2735,7169,0,86,
2735,7331,1,198,
2735,7397,0,988,
2735,7532,1,575,
2735,7584,1,372,
2735,7686,0,792,
2735,7687,0,55,
2736,4494,1,09739,
2736,5310,1,15707,
2736,6094,1,1186,
2736,6134,1,1696,
2736,6497,0,93625,
2736,6902,0,908,
2736,7331,0,608,
2736,7532,0,912,
2737,4643,1,111,
2737,6290,1,378,
2737,6301,1,303,
2737,6736,1,163,
2737,6792,1,315,
2737,6987,1,191,
2737,7104,1,074,
2737,7106,1,23,
2737,7531,0,914,
2737,7571,0,868,
2737,7624,0,894,
2737,7632,0,85,
2737,7640,0,482,
2737,7688,0,582,
2737,7689,0,624,
2737,7690,0,774,
2738,5005,0,98467,
2738,5974,1,12225,
2738,6290,1,176,
2738,6673,1,1424,
2738,6736,0,865,
2738,7104,0,757,
2738,7106,1,01333,
2738,7557,0,99967,
2739,6669,1,32325,
2739,7669,0,971,
2739,7711,0,9845,
2739,7712,0,98734,
2740,6353,1,18667,
2740,6774,1,35434,
2740,7363,0,82533,
2740,7679,0,8792,
2741,4602,1,12175,
2741,5195,1,15467,
2741,5412,0,8115,
2741,6343,1,07225,
2741,6375,0,82675,
2741,7397,1,1308,
2741,7437,0,86116,
2741,7566,0,9788,
2741,7613,1,20717,
2741,7666,1,03066,
2741,7667,1,1815,
2741,7680,0,92625,
2742,7613,1,39067,
2742,7680,0,75133,
2743,4602,1,251,
2743,4688,1,155,
2743,4869,0,946,
2743,5596,0,424,
2743,5727,1,424,
2743,6094,1,217,
2743,6762,1,037,
2743,6855,0,898,
2743,7318,1,067,
2743,7331,0,989,
2743,7367,0,798,
2743,7397,0,814,
2743,7673,1,026,
2743,7691,1,201,
2743,7693,0,86,
2743,7719,0,918,
2744,4602,1,2195,
2744,4674,0,803,
2744,5310,1,24974,
2744,5727,0,9165,
2744,5988,1,1736,
2744,6094,0,589,
2744,6134,1,038,
2744,7691,0,84533,
2745,4643,1,129,
2745,5005,1,272,
2745,6707,1,191,
2745,6710,1,285,
2745,6811,1,238,
2745,7104,1,128,
2745,7314,0,678,
2745,7531,0,722,
2745,7568,0,915,
2745,7571,1,236,
2745,7720,0,924,
2745,7721,0,592,
2745,7722,0,834,
2745,7723,1,309,
2745,7724,0,652,
2745,7725,0,78,
2746,5005,1,00467,
2746,6290,1,1432,
2746,6673,1,25667,
2746,6710,0,753,
2746,7104,0,629,
2746,7106,0,93434,
2746,7557,1,276,
2746,7571,0,747,
2747,4863,1,27267,
2747,4865,1,08225,
2747,6248,1,1676,
2747,6502,1,139,
2747,6504,0,9315,
2747,6573,0,90166,
2747,6635,0,967,
2747,6790,0,563,
2747,6899,0,975,
2747,6908,0,74,
2747,7024,0,82034,
2747,7092,1,10625,
2747,7479,0,92633,
2747,7528,0,983,
2747,7606,1,25067,
2747,7611,1,08937,
2748,5293,0,9825,
2748,5680,1,08753,
2748,6010,1,03467,
2748,6468,1,022,
2748,7128,0,724,
2748,7212,1,17016,
2748,7517,1,0575,
2748,7735,0,949,
2749,4773,1,128,
2749,5395,1,2204,
2749,6301,1,024,
2749,6902,1,116,
2749,7212,1,102,
2749,7532,1,01459,
2749,7592,0,854,
2749,7801,0,902,
2750,4773,1,39686,
2750,6033,1,0655,
2750,6767,0,97367,
2750,6771,0,96533,
2750,6785,0,976,
2750,6798,0,452,
2750,7081,0,96357,
2750,7653,1,07342,
2751,5153,1,19075,
2751,5154,1,018,
2751,5158,1,1884,
2751,6294,1,00367,
2751,6569,0,93733,
2751,6765,0,662,
2751,7647,0,96533,
2752,6715,1,05509,
2752,6885,0,55,
2752,7278,1,01667,
2752,7344,1,41567,
2752,7366,1,1528,
2752,7480,0,91167,
2752,7567,0,911,
2752,7733,0,818,
2753,4602,1,08,
2753,4674,0,98167,
2753,4688,1,05425,
2753,6673,1,0427,
2753,6745,1,001,
2753,6842,0,99675,
2753,6896,1,0665,
2753,6978,1,15977,
2753,7169,0,897,
2753,7331,0,99317,
2753,7378,1,07757,
2753,7532,1,0326,
2753,7639,1,02534,
2753,7666,0,827,
2753,7674,0,989,
2753,7713,1,1835,
2754,5680,1,094,
2754,7384,1,
2754,7595,1,164,
2755,4791,1,06516,
2755,5293,0,96091,
2755,5680,0,9225,
2755,6010,1,24565,
2755,6468,1,1588,
2755,7212,0,9832,
2755,7517,1,0176,
2755,7595,0,683,
2756,7694,1,2076,
2756,7695,0,847,
2756,7696,1,0735,
2756,7697,0,98867,
2757,7168,1,1608,
2757,7613,0,812,
2757,7790,0,846,
2757,7823,1,222,
2757,7908,0,792,
2757,7933,1,1255,
2757,7940,0,785,
2757,7952,1,125,
2758,4445,1,1865,
2758,6298,1,17134,
2758,7234,0,9368,
2758,7701,0,93,
2759,4445,1,139,
2759,7748,1,0485,
2760,4773,1,24775,
2760,6033,0,85267,
2760,6767,1,095,
2760,6771,0,857,
2760,6874,1,09467,
2760,6947,1,11429,
2760,7081,1,01714,
2760,7653,0,745,
2761,5005,0,88,
2761,5752,1,30229,
2761,5973,1,135,
2761,6290,1,0872,
2761,6615,0,97875,
2761,6673,0,714,
2761,6736,0,592,
2761,7557,0,914,
2762,5153,1,21125,
2762,5154,0,92936,
2762,5158,1,425,
2762,6294,0,829,
2762,6764,0,9235,
2762,6765,0,96275,
2762,7647,1,067,
2762,7710,0,754,
2763,4991,0,90133,
2763,5752,1,018,
2763,5973,1,067,
2763,5995,0,9625,
2763,6137,1,14133,
2763,6615,0,856,
2763,6665,1,078,
2763,6667,1,17229,
2764,5695,0,703,
2764,6745,1,457,
2765,4791,0,80083,
2765,5293,1,00633,
2765,6010,1,224,
2765,6468,0,973,
2766,4863,1,27565,
2766,4865,1,06923,
2766,6502,1,3106,
2766,6899,1,01423,
2766,6908,0,88987,
2766,7372,1,00367,
2766,7479,1,03166,
2766,7528,0,93574,
2766,7606,1,2291,
2766,7716,1,02993,
2767,5847,1,13536,
2767,7188,1,004,
2767,7397,1,008,
2767,7489,1,068,
2767,7544,0,596,
2767,7553,0,648,
2767,7639,1,0205,
2767,7673,1,14116,
2768,5167,0,755,
2768,6681,1,1865,
2768,7151,1,09133,
2768,7167,0,95933,
2768,7727,1,04733,
2768,7728,1,33525,
2768,7729,0,914,
2768,7730,0,91,
2769,4602,1,29733,
2769,5395,1,06,
2769,6669,0,984,
2769,6896,0,9085,
2769,7331,1,01133,
2769,7489,1,002,
2769,7663,0,98533,
2769,7691,0,902,
2770,4806,1,048,
2770,6497,1,2225,
2770,7691,0,843,
2770,7731,1,044,
2771,6636,0,89,
2771,6807,0,99716,
2771,6855,1,2696,
2771,7639,1,26133,
2771,7674,1,09525,
2771,7698,0,99934,
2771,7714,0,8915,
2771,7732,0,957,
2772,4501,1,12516,
2772,5195,0,82,
2772,6693,0,88333,
2772,7532,1,20633,
2773,7314,1,152,
2773,7504,1,05433,
2773,7721,1,08933,
2773,7792,0,97733,
2774,5195,1,1248,
2774,6343,0,9912,
2775,5680,1,294,
2775,7218,0,813,
2776,7736,1,1275,
2776,7737,0,925,
2776,7738,1,18033,
2776,7739,0,788,
2777,5395,0,792,
2777,5929,1,34875,
2777,6134,1,091,
2777,7169,0,802,
2777,7397,0,953,
2777,7454,1,0675,
2777,7613,1,104,
2777,7701,0,823,
2778,4468,0,778,
2778,6896,0,9885,
2778,6998,0,8805,
2778,7124,1,337,
2778,7397,1,074,
2778,7701,1,243,
2778,7823,1,194,
2778,7834,0,921,
2779,4682,1,077,
2779,6343,1,00667,
2779,6675,0,9625,
2779,6762,1,133,
2779,7187,1,461,
2779,7489,0,573,
2779,7694,0,91466,
2779,7718,0,931,
2780,4610,1,074,
2780,5412,0,8787,
2780,5847,1,2175,
2780,6322,1,139,
2780,7264,1,06667,
2780,7367,1,15394,
2780,7523,0,98567,
2780,7544,0,7025,
2780,7797,0,876,
2781,4610,0,9025,
2781,5395,1,34713,
2781,5847,0,99571,
2781,7188,0,9645,
2781,7476,1,05266,
2781,7488,0,879,
2781,7613,1,146,
2781,7663,1,1175,
2781,7797,0,64,
2782,4493,1,0495,
2782,4602,1,25889,
2782,5195,1,17171,
2782,5412,1,056,
2782,6058,1,038,
2782,6113,0,526,
2782,6896,1,23984,
2782,7367,0,99367,
2782,7415,1,05733,
2782,7649,0,98133,
2782,7677,1,00683,
2782,7701,0,83,
2782,7742,0,961,
2782,7743,1,037,
2782,7744,0,74,
2782,7746,0,89667,
2783,6033,0,994,
2783,6874,1,166,
2784,7692,1,3595,
2784,7779,0,621,
2784,7780,0,977,
2784,7781,1,096,
2785,6681,1,10867,
2785,7151,0,782,
2785,7167,1,104,
2785,7727,0,968,
2785,7728,1,29867,
2785,7810,1,068,
2785,7811,0,92,
2785,7812,0,684,
2786,6192,1,086,
2786,6248,1,23486,
2786,6342,0,982,
2786,6474,1,18758,
2786,7102,0,946,
2786,7109,0,764,
2786,7278,1,216,
2786,7354,1,14234,
2786,7493,1,1,
2786,7802,0,656,
2786,7803,0,867,
2786,7804,0,88,
2786,7805,0,837,
2786,7806,0,978,
2786,7807,1,016,
2786,7808,0,864,
2787,5258,0,627,
2787,6774,1,303,
2787,7344,1,2225,
2787,7491,0,896,
2787,7567,1,1205,
2787,7576,1,198,
2787,7837,0,675,
2787,7838,0,883,
2788,4791,1,18533,
2788,5293,0,924,
2788,5680,0,746,
2788,6010,1,09484,
2788,6468,1,0795,
2788,7212,0,794,
2788,7218,1,104,
2788,7517,1,12366,
2789,5479,1,2615,
2789,6356,0,98216,
2789,7099,1,21943,
2789,7568,0,779,
2789,7571,1,05675,
2789,7782,0,986,
2789,7783,1,02067,
2789,7784,0,914,
2790,4908,1,205,
2790,4949,0,794,
2790,5395,0,884,
2790,5976,0,69,
2790,6094,1,073,
2790,6669,0,832,
2790,6959,1,096,
2790,7124,1,156,
2790,7339,1,1,
2790,7378,1,129,
2790,7397,1,10933,
2790,7489,1,1065,
2790,7532,0,788,
2790,7692,1,2006,
2790,7819,0,87,
2790,7820,0,836,
2791,4468,0,99,
2791,4674,0,968,
2791,4688,1,116,
2791,4908,1,23867,
2791,5399,1,18166,
2791,5727,1,224,
2791,6298,0,696,
2791,7145,1,019,
2791,7169,0,94,
2791,7674,0,978,
2791,7820,0,764,
2791,7823,1,062,
2791,7847,1,13233,
2791,7848,1,08,
2791,7849,0,6,
2791,7850,0,914,
2792,4602,0,899,
2792,4908,0,788,
2792,5422,1,13367,
2792,5929,1,32167,
2792,5988,0,899,
2792,5991,0,888,
2792,6134,0,97933,
2792,6902,1,038,
2792,7175,1,2305,
2792,7397,0,739,
2792,7532,1,0695,
2792,7847,1,118,
2792,7929,0,881,
2793,5670,1,1552,
2793,5677,0,914,
2793,6301,1,25425,
2793,6673,1,036,
2793,7531,1,125,
2793,7632,0,618,
2793,7801,1,149,
2793,7817,0,7,
2794,5005,1,3525,
2794,6356,0,862,
2794,6366,0,856,
2794,6640,1,171,
2794,7104,0,98,
2794,7723,0,816,
2794,7854,0,954,
2794,7855,1,0095,
2795,5005,0,766,
2795,5973,1,1875,
2795,5974,1,0875,
2795,6211,1,1465,
2795,6301,0,887,
2795,7557,1,061,
2796,5310,1,3432,
2796,5378,0,8385,
2796,5395,0,89825,
2796,7532,1,04057,
2797,6985,0,829,
2797,7104,0,86878,
2797,7592,1,3455,
2797,7801,1,21155,
2798,6134,1,284,
2798,6896,1,098,
2798,7681,0,79,
2798,7833,0,828,
2799,5121,0,781,
2799,5122,1,01433,
2799,5195,1,2345,
2799,7425,1,12667,
2800,4602,0,86933,
2800,6855,1,19533,
2800,6978,1,0715,
2800,7461,1,13,
2800,7580,0,898,
2800,7639,0,98533,
2802,5293,1,2255,
2802,5680,0,874,
2802,6468,1,1408,
2802,7218,0,983,
2803,4610,1,0996,
2803,4908,1,0864,
2803,6998,1,07667,
2803,7182,1,01767,
2803,7523,0,901,
2803,7787,1,022,
2804,5572,1,0125,
2804,7633,1,13067,
2804,7668,1,1965,
2804,7741,0,412,
2805,6366,1,3305,
2805,7788,0,852,
2805,7789,0,79444,
2805,7791,1,13048,
2806,7696,1,00733,
2806,7780,0,86,
2806,7781,0,95016,
2806,7790,1,3085,
2807,4469,1,26543,
2807,5524,0,7,
2807,5929,1,438,
2807,5944,0,914,
2807,6964,0,89816,
2807,7379,0,882,
2808,6322,1,045,
2808,7566,1,4355,
2808,7793,0,542,
2808,7794,0,737,
2809,5847,1,263,
2809,7367,0,97167,
2809,7427,0,9692,
2809,7489,1,09567,
2810,6636,0,767,
2810,6807,1,20884,
2810,6861,0,9385,
2810,7461,1,1485,
2810,7639,0,9925,
2810,7713,1,36825,
2810,7795,0,765,
2810,7796,0,66934,
2812,6322,1,0035,
2812,6762,0,654,
2812,6807,0,87267,
2812,7124,1,09867,
2812,7397,1,385,
2812,7489,1,07733,
2812,7663,0,917,
2812,7713,1,05867,
2813,4602,0,9997,
2813,4674,1,02067,
2813,4688,0,853,
2813,5395,1,11677,
2813,6134,0,93143,
2813,6978,1,15522,
2813,7124,1,07421,
2813,7397,1,12444,
2813,7613,0,887,
2814,7188,1,08366,
2814,7264,1,04167,
2814,7340,0,99067,
2814,7454,0,94,
2814,7523,1,34033,
2814,7553,0,418,
2814,7673,0,968,
2814,7797,0,984,
2815,4863,1,2215,
2815,4865,1,259,
2815,6502,1,26,
2815,6504,1,00433,
2815,6573,0,9865,
2815,6635,0,70333,
2815,6790,0,63,
2815,6898,1,1432,
2815,6899,1,1185,
2815,6908,0,9145,
2815,7024,0,97084,
2815,7479,1,0975,
2815,7528,1,085,
2815,7606,1,058,
2815,7611,1,163,
2815,7716,1,2085,
2815,7892,1,404,
2816,4468,1,05086,
2816,5121,0,713,
2816,7124,1,1555,
2816,7145,0,956,
2816,7566,1,02733,
2816,7691,1,05834,
2816,7787,1,02733,
2816,7797,0,9218,
2818,4469,0,522,
2818,4602,1,14216,
2818,5260,1,14634,
2818,5395,1,2896,
2818,5422,1,134,
2818,6099,0,786,
2818,6322,1,16775,
2818,6978,0,598,
2818,7607,0,734,
2818,7668,0,992,
2818,7687,0,958,
2818,7713,1,40675,
2818,7732,1,014,
2818,7843,0,916,
2818,7845,0,87733,
2818,7846,0,724,
2819,4602,1,17966,
2819,5422,1,016,
2819,6669,1,04,
2819,6758,0,93,
2819,7124,1,0525,
2819,7169,1,26066,
2819,7339,1,094,
2819,7340,0,892,
2819,7607,0,774,
2819,7649,1,01333,
2819,7856,0,86,
2819,7873,0,884,
2819,7874,0,858,
2819,7875,0,464,
2819,7876,1,103,
2819,7877,0,87,
2820,4468,0,86,
2820,4501,1,012,
2820,5061,0,958,
2820,5195,1,034,
2820,5260,0,932,
2820,5422,1,30533,
2820,5679,0,92667,
2820,6758,0,672,
2820,7124,1,369,
2820,7397,1,1055,
2820,7668,1,04758,
2820,7856,1,091,
2820,7865,0,966,
2820,7901,0,89,
2820,7902,0,758,
2820,7903,0,558,
2821,4894,1,0655,
2821,5195,1,179,
2821,6636,0,646,
2821,6745,0,83,
2821,6758,0,794,
2821,6896,1,334,
2821,7009,1,14966,
2821,7331,1,25833,
2821,7339,0,65,
2821,7397,1,22933,
2821,7649,0,826,
2821,7732,0,624,
2821,7743,0,91,
2821,7865,0,85,
2821,7914,1,05025,
2821,7915,0,998,
2822,4411,0,799,
2822,4602,1,09766,
2822,4674,1,118,
2822,4688,0,957,
2822,5395,1,1665,
2822,5422,1,068,
2822,5929,1,0275,
2822,5991,1,232,
2822,6134,1,1088,
2822,7169,1,142,
2822,7175,1,0628,
2822,7331,1,0985,
2822,7397,1,026,
2822,7532,1,0695,
2822,7613,1,00333,
2822,7713,1,01667,
2823,4469,1,33875,
2823,4981,0,847,
2823,5524,0,9765,
2823,6491,1,244,
2823,6964,0,967,
2823,6965,1,19533,
2823,7809,0,767,
2823,7815,0,866,
2824,6807,0,806,
2824,7713,1,323,
2825,4863,1,27313,
2825,6248,1,129,
2825,6474,0,97517,
2825,6502,0,99534,
2825,6774,0,859,
2825,7354,1,22257,
2825,7611,0,93,
2825,7821,0,9605,
2826,4773,1,227,
2826,6619,1,062,
2826,6785,0,844,
2826,6947,0,9,
2826,7614,1,04466,
2826,7851,0,746,
